,0,1,2,3,4
2040,RT @RVacchianoNYDN: Who'll be the #1 RB? What's up at RT? Which rookies will shine? Answers in my Giant mailbag: https://t.co/cq8dnU7kB2 ht,N/A,N/A,Fri May 13 12:53:20 +0000 2016,731105043890511872
2041,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/9fWX5iLN10 #TreCru https://t.co/w5gLsJAVKE",N/A,N/A,Fri May 13 12:53:19 +0000 2016,731105041436815362
2042,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/TzjIAMymCa #TreCru https://t.co/uoWmAbyRfa",N/A,N/A,Fri May 13 12:53:19 +0000 2016,731105040086249472
2043,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FRwfUOTXSK #TreCru https://t.co/MAZltTsjJK",N/A,N/A,Fri May 13 12:53:19 +0000 2016,731105039444402178
2044,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/DNRKGaDkok #TreCru https://t.co/z9iIso1Bml",N/A,N/A,Fri May 13 12:53:18 +0000 2016,731105037208944640
2045,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Z2824jAqAL #TreCru https://t.co/DExYMOf6bD",N/A,N/A,Fri May 13 12:53:17 +0000 2016,731105033614397440
2046,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Ov6R6uLFTw #TreCru https://t.co/H9rYpQWH8u",N/A,N/A,Fri May 13 12:53:16 +0000 2016,731105029600477184
2047,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/qduv1VYsXV #TreCru https://t.co/tkhczZ7tl7",N/A,N/A,Fri May 13 12:53:16 +0000 2016,731105026417041408
2048,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ehrZNCs9QQ #TreCru https://t.co/j7lgZlWOgq",N/A,N/A,Fri May 13 12:53:15 +0000 2016,731105023782998016
2049,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/uGocbVYXou #TreCru https://t.co/XzEnJxoMHq",N/A,N/A,Fri May 13 12:53:15 +0000 2016,731105023728308225
2050,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/4NVq3gDyLK #TreCru https://t.co/RdXvK4cdZk",N/A,N/A,Fri May 13 12:53:14 +0000 2016,731105020196851712
2051,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/W77ZQhaZw6 #TreCru https://t.co/WWbxUQ8FSi",N/A,N/A,Fri May 13 12:53:14 +0000 2016,731105019768930307
2052,RT @Locker_Report: @Tracey_MCM Jamal Marshall was solid in his @NFLRegCom workouts. He will be one of @Seahawks undrafted greats. https://t,N/A,N/A,Fri May 13 12:53:14 +0000 2016,731105018116333569
2053,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/giBbnqomwk #TreCru https://t.co/5g3vgRy65n",N/A,N/A,Fri May 13 12:53:13 +0000 2016,731105015197274112
2054,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IFcnUoBN50 #TreCru https://t.co/1Cd98V42Rs",N/A,N/A,Fri May 13 12:53:12 +0000 2016,731105010038116352
2055,Analytics unkind. Football Outsiders predicts another bad year for #Giants.  https://t.co/tf7YBjs8Bd https://t.co/qsLZ0VtDFv,N/A,N/A,Fri May 13 12:53:11 +0000 2016,731105008238907392
2056,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/F6tQ1t6EII #TreCru https://t.co/qQ3snGlP2Q",N/A,N/A,Fri May 13 12:53:11 +0000 2016,731105005357416449
2057,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/mV7EWYMeHq #TreCru https://t.co/HLeumk1ZFA",N/A,N/A,Fri May 13 12:53:10 +0000 2016,731105002819739648
2058,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/7sD6y2lnmq #TreCru https://t.co/UV9G5eTTTP",N/A,N/A,Fri May 13 12:53:09 +0000 2016,731104999292424193
2059,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Mlgaz64StM #TreCru https://t.co/fsP66nSgSc",N/A,N/A,Fri May 13 12:53:09 +0000 2016,731104996859760640
2060,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/YWCu8E9GOm #TreCru https://t.co/jHq6cWO8Xf",N/A,N/A,Fri May 13 12:53:08 +0000 2016,731104992300572674
2061,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Bg0OYTNmcx #TreCru https://t.co/eZuCoSDHu4",N/A,N/A,Fri May 13 12:53:07 +0000 2016,731104988664070144
2062,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/6gmJQVoVrs #TreCru https://t.co/256kumXNoT",N/A,N/A,Fri May 13 12:53:07 +0000 2016,731104988466974722
2063,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/TjfbihFVRG #TreCru https://t.co/f92MjGEzBq",N/A,N/A,Fri May 13 12:53:06 +0000 2016,731104985619046400
2064,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1gBSX9Sop5 #TreCru https://t.co/Y79WPvyqJF",N/A,N/A,Fri May 13 12:53:04 +0000 2016,731104978560028673
2065,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/M9vYXgoeRH #TreCru https://t.co/u0cPGklihB",N/A,N/A,Fri May 13 12:53:04 +0000 2016,731104976647376896
2066,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/s3eJm0y9UE #TreCru https://t.co/DmGVAHXVBJ",N/A,N/A,Fri May 13 12:53:03 +0000 2016,731104974910980096
2067,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/vqlCTu94XR #TreCru https://t.co/njo8G4pkGd",N/A,N/A,Fri May 13 12:53:03 +0000 2016,731104971467423744
2068,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/4cgvswtPsN #TreCru https://t.co/yriUoJE0ey",N/A,N/A,Fri May 13 12:53:02 +0000 2016,731104970158821376
2069,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/h3kERtjpyh #TreCru https://t.co/YwJLxPCkUB",N/A,N/A,Fri May 13 12:53:01 +0000 2016,731104963846230016
2070,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ZfOcGWlc45 #TreCru https://t.co/5KXVOwN4ke",N/A,N/A,Fri May 13 12:53:01 +0000 2016,731104963728793600
2071,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/KZQCU51tna #TreCru https://t.co/OjsWHDHwp6",N/A,N/A,Fri May 13 12:53:00 +0000 2016,731104960339968000
2072,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1i6WI8UZoJ #TreCru https://t.co/tizX9vwe7W",N/A,N/A,Fri May 13 12:53:00 +0000 2016,731104958397943810
2073,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/4sRiGLmw9B #TreCru https://t.co/S7EpuxHjWa",N/A,N/A,Fri May 13 12:52:59 +0000 2016,731104957273915392
2074,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/dEYaT6cSuC #TreCru https://t.co/TSS9ChMzXa",N/A,N/A,Fri May 13 12:52:59 +0000 2016,731104956766425088
2075,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ioKiBlWyBW #TreCru https://t.co/gNyEWzGVb5",N/A,N/A,Fri May 13 12:52:59 +0000 2016,731104955898200064
2076,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/7adSuFQq97 #TreCru https://t.co/PjHt1Ji05v",N/A,N/A,Fri May 13 12:52:59 +0000 2016,731104955537498112
2077,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FiKBNH01JD #TreCru https://t.co/SsOo2AXb84",N/A,N/A,Fri May 13 12:52:57 +0000 2016,731104945831858176
2078,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/nw3Shj4Ezg #TreCru https://t.co/knNbA3ptL5",N/A,N/A,Fri May 13 12:52:56 +0000 2016,731104944649064449
2079,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/UVEgnoL7rg #TreCru https://t.co/I5WXEAebS8",N/A,N/A,Fri May 13 12:52:55 +0000 2016,731104937707511808
2080,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MEfc0k7XSh #TreCru https://t.co/KIUYYONTfe",N/A,N/A,Fri May 13 12:52:53 +0000 2016,731104929834774528
2081,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/vGSJQWudFy #TreCru https://t.co/tjkvYYfKLw",N/A,N/A,Fri May 13 12:52:52 +0000 2016,731104927641157632
2082,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/1ZDwumP3Gc #TreCru https://t.co/L7PL7Qo7sW",N/A,N/A,Fri May 13 12:52:51 +0000 2016,731104924512067585
2083,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Fd1eEb5yvK #TreCru https://t.co/GXNsf14bno",N/A,N/A,Fri May 13 12:52:47 +0000 2016,731104905369374720
2084,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5n9rW1hgQC #TreCru https://t.co/rjCheyTmCL",N/A,N/A,Fri May 13 12:52:46 +0000 2016,731104902630506496
2085,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/X4ePb7LTlH #TreCru https://t.co/VS33BmdmPc",N/A,N/A,Fri May 13 12:52:46 +0000 2016,731104901086904320
2086,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/yqnV0VoDIm #TreCru https://t.co/pp0oar7B17",N/A,N/A,Fri May 13 12:52:45 +0000 2016,731104897597358081
2087,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/OOq6YWojXW #TreCru https://t.co/PKe4L0lwH8",N/A,N/A,Fri May 13 12:52:45 +0000 2016,731104897509130240
2088,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/P4byg8tofz #TreCru https://t.co/kjoNVVhdCs",N/A,N/A,Fri May 13 12:52:44 +0000 2016,731104895227432960
2089,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/jNV0q6UYUk #TreCru https://t.co/JXCnLAMlYU",N/A,N/A,Fri May 13 12:52:43 +0000 2016,731104890156662785
2090,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/NQ9crrjJ2w #TreCru https://t.co/P5t1JKNln9",N/A,N/A,Fri May 13 12:52:41 +0000 2016,731104881923260416
2091,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wTEQtyjUfu #TreCru https://t.co/MAgcxKusTG",N/A,N/A,Fri May 13 12:52:41 +0000 2016,731104880996306944
2092,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/z6ArwkiQH1 #TreCru https://t.co/YmW2VhYAxp",N/A,N/A,Fri May 13 12:52:40 +0000 2016,731104877900861441
2093,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/WJz5oMrv5Q #TreCru https://t.co/x5kQ3SK9rN",N/A,N/A,Fri May 13 12:52:40 +0000 2016,731104875795206144
2094,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/A05JNAdsJh #TreCru https://t.co/HDTXyLdrxx",N/A,N/A,Fri May 13 12:52:40 +0000 2016,731104875292049408
2095,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/RnWS3IPYBj #TreCru https://t.co/oYS6vkE0vk",N/A,N/A,Fri May 13 12:52:39 +0000 2016,731104873266057217
2096,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/u4X7uZPDaV #TreCru https://t.co/Byau3GBlMS",N/A,N/A,Fri May 13 12:52:39 +0000 2016,731104872683147264
2097,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/XpyDfiPJMB #TreCru https://t.co/KKDF7rOzSd",N/A,N/A,Fri May 13 12:52:39 +0000 2016,731104872163123200
2098,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MZLRbDhjXd #TreCru https://t.co/SGynfhseiN",N/A,N/A,Fri May 13 12:52:37 +0000 2016,731104864084824064
2099,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/wJmG1l04GD #TreCru https://t.co/bOb6fJdN20",N/A,N/A,Fri May 13 12:52:37 +0000 2016,731104861882712064
2100,Which New York Giants games would you like to see on NFL YouTube channel? - Big Blue View https://t.co/12jfZNH2Go,N/A,N/A,Fri May 13 12:52:35 +0000 2016,731104856333672448
2101,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/PMKOhju3r5 #TreCru https://t.co/1DUdR15vd3",N/A,N/A,Fri May 13 12:52:35 +0000 2016,731104856061190144
2102,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/u87G7wdzNe #TreCru https://t.co/dYkc2AhWGn",N/A,N/A,Fri May 13 12:52:33 +0000 2016,731104845428457472
2103,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/FEN3IV82jF #TreCru https://t.co/dzzrNtPsOH",N/A,N/A,Fri May 13 12:52:32 +0000 2016,731104842354180096
2104,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/oOpjNt2qVx #TreCru https://t.co/iRFnQExnf5",N/A,N/A,Fri May 13 12:52:32 +0000 2016,731104841393700865
2105,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ltzYcCbRHw #TreCru https://t.co/SYA0Jmx9MW",N/A,N/A,Fri May 13 12:52:31 +0000 2016,731104837136355329
2106,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/dYnCudHaMd #TreCru https://t.co/bMoqx4OI1D",N/A,N/A,Fri May 13 12:52:30 +0000 2016,731104835278389248
2107,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/KDeZgvrlU4 #TreCru https://t.co/Yhgti4Ta1h",N/A,N/A,Fri May 13 12:52:30 +0000 2016,731104833885835264
2108,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/73YAxYte9X #TreCru https://t.co/m6N0x8w5GV",N/A,N/A,Fri May 13 12:52:29 +0000 2016,731104829813194753
2109,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/I1u9XErqaq #TreCru https://t.co/LBgB2o1YQL",N/A,N/A,Fri May 13 12:52:29 +0000 2016,731104829502849024
2110,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Agmmx3xJm2 #TreCru https://t.co/ysjtuopsLs",N/A,N/A,Fri May 13 12:52:29 +0000 2016,731104829284753408
2111,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/eCKroUITOK #TreCru https://t.co/9OfWmUZKeR",N/A,N/A,Fri May 13 12:52:29 +0000 2016,731104828999372805
2112,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2HUhfUbws5 #TreCru https://t.co/sDBp8RvhWR",N/A,N/A,Fri May 13 12:52:28 +0000 2016,731104827816722432
2113,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/df9gXF0iKC #TreCru https://t.co/1MvFTZznQZ",N/A,N/A,Fri May 13 12:52:28 +0000 2016,731104825371398144
2114,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/utpn9TNpeN #TreCru https://t.co/VzSH3BBgvl",N/A,N/A,Fri May 13 12:52:27 +0000 2016,731104821365899265
2115,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/x7SRHkjBcT #TreCru https://t.co/CUDGiN311g",N/A,N/A,Fri May 13 12:52:25 +0000 2016,731104815250575360
2116,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/eoDz4pSsAO #TreCru https://t.co/2ZLvsWWaBL",N/A,N/A,Fri May 13 12:52:25 +0000 2016,731104812054532096
2117,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/3niviCB00O #TreCru https://t.co/2Sh7bpzTgf",N/A,N/A,Fri May 13 12:52:23 +0000 2016,731104803359756288
2118,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/AmRE89GhNY #TreCru https://t.co/sZ2pdSrm7p",N/A,N/A,Fri May 13 12:52:22 +0000 2016,731104799559716864
2119,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/LwdvDipNlU #TreCru https://t.co/naVcGp1h0I",N/A,N/A,Fri May 13 12:52:20 +0000 2016,731104793389727744
2120,#Giants TIX San Francisco Giants @ St. Louis Cardinals https://t.co/UOgtvNnlis #Tickets,N/A,N/A,Fri May 13 12:52:20 +0000 2016,731104792282456064
2121,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IMOmWXZNA1 #TreCru https://t.co/aE9m4HnK6s",N/A,N/A,Fri May 13 12:52:19 +0000 2016,731104790139285505
2122,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/umNVya2ffL #TreCru https://t.co/A8mOwoUZOf",N/A,N/A,Fri May 13 12:52:19 +0000 2016,731104788251869184
2123,Giants Victory!!!!!!!,N/A,N/A,Fri May 13 12:52:18 +0000 2016,731104785282125824
2124,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yM9rMJjN4g #TreCru https://t.co/L5wgDF1j0f",N/A,N/A,Fri May 13 12:52:18 +0000 2016,731104782216232961
2125,sny.tv &gt;&gt; Giants offseason snapshot: Offense https://t.co/Ex0LthTkef,N/A,N/A,Fri May 13 12:52:17 +0000 2016,731104778676117504
2126,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/IM9uMwnm97 #TreCru https://t.co/zjCEVFUfR9",N/A,N/A,Fri May 13 12:52:15 +0000 2016,731104771998945280
2127,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/yZxNZx1FX2 #TreCru https://t.co/PvEmNNdSEw",N/A,N/A,Fri May 13 12:52:15 +0000 2016,731104771927617536
2128,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/QOSEBzAuoI #TreCru https://t.co/rQFegcD424",N/A,N/A,Fri May 13 12:52:15 +0000 2016,731104769721389057
2129,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/93ZGcFswlc #TreCru https://t.co/2gFASfeTZg",N/A,N/A,Fri May 13 12:52:13 +0000 2016,731104764377878529
2130,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/Mp4d2qnTHK #TreCru https://t.co/GuJrq5jDNm",N/A,N/A,Fri May 13 12:52:11 +0000 2016,731104754932301825
2131,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/JtjdM50JaN #TreCru https://t.co/bVwHQGsAWH",N/A,N/A,Fri May 13 12:52:11 +0000 2016,731104753330032640
2132,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/sABpDpnkmL #TreCru https://t.co/o6hO4LCWcs",N/A,N/A,Fri May 13 12:52:11 +0000 2016,731104753149726720
2133,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/S9T0o3a174 #TreCru https://t.co/kTkknClLZU",N/A,N/A,Fri May 13 12:52:10 +0000 2016,731104750184374272
2134,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/2rdY0wlPsq #TreCru https://t.co/LXbCrRErLq",N/A,N/A,Fri May 13 12:52:09 +0000 2016,731104744480096256
2135,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/N9jogdoxAR #TreCru https://t.co/aTVfJzRf1k",N/A,N/A,Fri May 13 12:52:08 +0000 2016,731104743641112576
2136,"Found a Transponder Snail!
For honor! Giants clash in ancient jungle!
https://t.co/5YIXV0jUdK #TreCru https://t.co/NTQHlJmXXU",N/A,N/A,Fri May 13 12:52:07 +0000 2016,731104739342045185
2137,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/ebRkR0KdRa #TreCru https://t.co/tmDfoG6U3n",N/A,N/A,Fri May 13 12:52:07 +0000 2016,731104737890799616
2138,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/5ISoZ4pof3 #TreCru https://t.co/BvppQoGde6",N/A,N/A,Fri May 13 12:52:05 +0000 2016,731104731565838336
2139,"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/SfI11b97ym #TreCru https://t.co/orVq8LXlmj",N/A,N/A,Fri May 13 12:52:05 +0000 2016,731104731440029696
